City Name,Date,price_per_pound_Cilantro,price_per_pound_Jalapeno,price_per_pound_Lemons,price_per_pound_Limes,price_per_pound_Onions,price_per_pound_Avocados
Albany,2023-04-15,1.2222222222222223,1.8,0.9444444444444444,1.6625,0.5,1.00787351
Albany,2023-04-16,1.2222222222222223,1.8,0.9444444444444444,1.6625,0.5,1.00787351
Albany,2023-04-17,1.2222222222222223,1.5678254942058623,0.9444444444444444,2.0,0.44,1.06644617
Albany,2023-04-18,0.43333333333333335,1.465576005453306,0.9444444444444444,2.0,0.44,1.06644617
Albany,2023-04-19,0.43333333333333335,1.465576005453306,1.0833333333333333,2.0,0.44,1.06644617
Albany,2023-04-20,0.43333333333333335,1.8404907975460123,0.9444444444444444,2.0,0.42,1.06644617
Albany,2023-04-21,0.43333333333333335,1.8404907975460123,1.0833333333333333,2.0,0.42,1.06644617
Albany,2023-04-22,1.2777777777777777,1.9,1.0833333333333333,1.05,0.5,1.06644617
Albany,2023-04-23,1.2777777777777777,1.9,1.0833333333333333,1.05,0.5,1.06644617
Albany,2023-04-24,0.43333333333333335,1.8404907975460123,1.0833333333333333,2.0,0.42,1.063921073
Albany,2023-04-25,0.43333333333333335,1.7723244717109747,0.9444444444444444,2.0,0.42,1.063921073
Albany,2023-04-26,0.4666666666666667,1.7723244717109747,0.9444444444444444,2.0,0.42,1.063921073
Albany,2023-04-27,0.4666666666666667,1.7723244717109747,0.9444444444444444,2.0,0.42,1.063921073
Albany,2023-04-28,0.4666666666666667,1.7041581458759374,0.9444444444444444,2.0,0.42,1.063921073
Albany,2023-04-29,1.2777777777777777,3.0714285714285716,0.9444444444444444,0.9375,0.5,1.063921073
Albany,2023-04-30,1.2777777777777777,3.0714285714285716,0.9444444444444444,0.9375,0.5,1.063921073
Albany,2023-05-01,0.4888888888888889,1.7041581458759374,0.9444444444444444,0.9375,0.42,1.040280227
Albany,2023-05-02,0.4888888888888889,1.7041581458759374,1.0833333333333333,0.8,0.46,1.040280227
Albany,2023-05-03,0.4888888888888889,1.6359918200408998,0.9444444444444444,0.8,0.46,1.040280227
Albany,2023-05-04,0.4888888888888889,1.6359918200408998,0.9444444444444444,0.5,0.46,1.040280227
Albany,2023-05-05,0.4888888888888889,1.6359918200408998,1.0833333333333333,0.5,0.46,1.040280227
Albany,2023-05-06,1.1666666666666667,1.8,0.9444444444444444,0.8,0.5,1.040280227
Albany,2023-05-07,1.1666666666666667,1.8,0.9444444444444444,0.8,0.5,1.040280227
Albany,2023-05-08,0.4888888888888889,1.9086571233810499,0.9444444444444444,0.8,0.46,1.081189423
Albany,2023-05-09,0.5555555555555556,1.9086571233810499,1.0833333333333333,0.725,0.46,1.081189423
Albany,2023-05-10,0.5555555555555556,1.9086571233810499,1.0204081632653061,0.725,0.5,1.081189423
Albany,2023-05-11,0.5555555555555556,1.4314928425357873,1.0204081632653061,0.725,0.5,1.081189423
Albany,2023-05-12,0.5555555555555556,1.8404907975460123,0.8888888888888888,0.725,0.5,1.081189423
Albany,2023-05-13,1.5555555555555556,1.8,0.8888888888888888,0.725,0.525,1.081189423
Albany,2023-05-14,1.5555555555555556,1.8,0.8888888888888888,0.725,0.525,1.081189423
Albany,2023-05-15,0.5555555555555556,1.7041581458759374,0.8888888888888888,1.6,0.76,1.057188615
Albany,2023-05-16,0.5555555555555556,1.2951601908657124,1.1904761904761905,1.6,1.2,1.057188615
Albany,2023-05-17,0.5555555555555556,1.2951601908657124,1.1904761904761905,1.6,1.2,1.057188615
Albany,2023-05-18,0.5666666666666667,1.2951601908657124,1.1904761904761905,1.6,1.2,1.057188615
Albany,2023-05-19,0.5666666666666667,1.2951601908657124,1.1904761904761905,1.6,1.2,1.057188615
Albany,2023-05-20,1.3888888888888888,1.8,1.1904761904761905,0.65,0.5625,1.057188615
Albany,2023-05-21,1.3888888888888888,1.8,1.1904761904761905,0.65,0.5625,1.057188615
Albany,2023-05-22,0.5777777777777777,1.2951601908657124,1.1904761904761905,1.6,1.2,1.11333586
Albany,2023-05-23,0.5777777777777777,1.2951601908657124,1.1666666666666667,0.6,0.5,1.11333586
Albany,2023-05-24,0.5666666666666667,2.113156100886162,1.1666666666666667,0.5,0.5,1.11333586
Albany,2023-05-25,0.5666666666666667,2.113156100886162,1.1666666666666667,0.5,0.5,1.11333586
Albany,2023-05-26,0.5666666666666667,2.113156100886162,1.1666666666666667,0.5,0.5,1.11333586
Albany,2023-05-27,1.1666666666666667,1.8,1.1666666666666667,0.5,0.625,1.11333586
Albany,2023-05-28,1.1666666666666667,1.8,1.1666666666666667,0.5,0.625,1.11333586
Albany,2023-05-29,1.1666666666666667,1.8,1.1666666666666667,0.5,0.625,1.067212595
Albany,2023-05-30,0.5666666666666667,1.465576005453306,1.1666666666666667,0.5,0.5,1.067212595
Albany,2023-05-31,0.5666666666666667,1.465576005453306,1.1666666666666667,0.4,0.5,1.067212595
Albany,2023-06-01,0.5555555555555556,1.4314928425357873,1.1666666666666667,0.5375,0.5,1.067212595
Albany,2023-06-02,0.5555555555555556,1.4314928425357873,1.1666666666666667,0.5375,0.5,1.067212595
Albany,2023-06-03,1.1666666666666667,1.6,1.1666666666666667,0.5375,0.6125,1.067212595
Albany,2023-06-04,1.1666666666666667,1.6,1.1666666666666667,0.5375,0.6125,1.067212595
Albany,2023-06-05,0.5555555555555556,1.4314928425357873,1.1666666666666667,0.5375,0.5,1.106857112
Albany,2023-06-06,0.5555555555555556,1.4314928425357873,1.1666666666666667,0.5375,0.5,1.106857112
Albany,2023-06-07,0.5555555555555556,1.4314928425357873,1.1666666666666667,0.5375,0.65,1.106857112
Albany,2023-06-08,0.5555555555555556,0.136332651670075,1.1666666666666667,0.5375,0.65,1.106857112
Albany,2023-06-09,0.5555555555555556,1.4314928425357873,1.1666666666666667,0.5375,0.65,1.106857112
Albany,2023-06-10,1.0555555555555556,1.6,1.1666666666666667,0.5375,0.625,1.106857112
Albany,2023-06-11,1.0555555555555556,1.6,1.1666666666666667,0.5375,0.625,1.106857112
Albany,2023-06-12,0.5777777777777777,1.4314928425357873,1.1666666666666667,0.5375,0.7,1.097761772
Albany,2023-06-13,0.5222222222222223,1.4314928425357873,1.1666666666666667,0.5375,0.7,1.097761772
Albany,2023-06-14,0.5777777777777777,1.6,1.1666666666666667,0.5375,0.7,1.097761772
Albany,2023-06-15,0.5777777777777777,1.2951601908657124,1.1666666666666667,0.5375,0.7,1.097761772
Albany,2023-06-16,0.5777777777777777,1.4,1.1666666666666667,0.5375,0.7,1.097761772
Albany,2023-06-17,0.9444444444444444,1.4,1.1666666666666667,0.5375,0.6875,1.097761772
Albany,2023-06-18,0.9444444444444444,1.4,1.1666666666666667,0.5375,0.6875,1.097761772
Albany,2023-06-19,0.9444444444444444,1.4,1.1666666666666667,0.5375,0.6875,1.107413057
Albany,2023-06-20,0.6444444444444445,1.4314928425357873,1.1666666666666667,0.5375,0.7,1.107413057
Albany,2023-06-21,0.6222222222222222,1.5678254942058623,1.1666666666666667,0.475,0.7,1.107413057
Albany,2023-06-22,0.6,1.7041581458759374,1.1666666666666667,0.475,0.7,1.107413057
Albany,2023-06-23,0.6,1.7041581458759374,1.1666666666666667,0.475,0.7,1.107413057
Albany,2023-06-24,0.8888888888888888,1.6,1.1666666666666667,0.475,0.675,1.107413057
Albany,2023-06-25,0.8888888888888888,1.6,1.1666666666666667,0.475,0.675,1.107413057
Albany,2023-06-26,0.8888888888888888,1.9768234492160872,1.1666666666666667,0.475,0.7,1.107264
Albany,2023-06-27,0.6777777777777778,2.044989775051125,1.1666666666666667,0.6125,0.675,1.107264
Albany,2023-06-28,0.6777777777777778,2.044989775051125,1.1666666666666667,0.6125,0.7375,1.107264
Albany,2023-06-29,0.6777777777777778,2.044989775051125,1.1666666666666667,0.6125,0.7375,1.107264
Albany,2023-06-30,0.6777777777777778,2.044989775051125,1.1666666666666667,0.625,0.78,1.107264
Albany,2023-07-01,0.8611111111111112,1.6,1.1666666666666667,0.675,0.7375,1.107264
Albany,2023-07-02,0.8611111111111112,1.6,1.1666666666666667,0.675,0.7375,1.107264
Albany,2023-07-03,0.6888888888888889,2.044989775051125,1.1666666666666667,0.675,0.78,1.105199925
Albany,2023-07-04,0.8333333333333334,1.6,1.1666666666666667,0.925,0.7375,1.105199925
Albany,2023-07-05,0.6888888888888889,2.044989775051125,1.1666666666666667,0.925,0.78,1.105199925
Albany,2023-07-06,0.7333333333333333,2.113156100886162,1.1666666666666667,0.925,0.78,1.105199925
Albany,2023-07-07,0.8333333333333334,2.113156100886162,1.1666666666666667,0.925,0.78,1.105199925
Albany,2023-07-08,0.8333333333333334,2.0,1.1666666666666667,0.925,0.725,1.105199925
Albany,2023-07-09,0.8333333333333334,2.0,1.1666666666666667,0.925,0.725,1.105199925
Albany,2023-07-10,0.7333333333333333,2.3176550783912746,1.1666666666666667,0.925,0.78,1.058386071
Albany,2023-07-11,0.7333333333333333,2.3176550783912746,1.1666666666666667,0.875,0.82,1.058386071
Albany,2023-07-12,0.7111111111111111,2.3176550783912746,1.1666666666666667,0.875,0.7,1.058386071
Albany,2023-07-13,0.7111111111111111,1.9086571233810499,1.1666666666666667,1.5,0.82,1.058386071
Albany,2023-07-14,0.7111111111111111,1.9086571233810499,1.1666666666666667,1.5,0.7,1.058386071
Albany,2023-07-15,1.1666666666666667,2.0,1.1666666666666667,0.825,0.725,1.058386071
Albany,2023-07-16,1.1666666666666667,2.0,1.1666666666666667,0.825,0.725,1.058386071
Albany,2023-07-17,1.1666666666666667,2.3176550783912746,1.1666666666666667,1.5,0.725,1.097812599
Albany,2023-07-18,1.1666666666666667,2.556237218813906,1.1666666666666667,1.5,0.7,1.097812599
Albany,2023-07-19,1.5555555555555556,2.556237218813906,1.1666666666666667,1.5,0.7,1.097812599
Albany,2023-07-20,1.5555555555555556,2.556237218813906,0.6937303320780372,1.5,0.78,1.097812599
Albany,2023-07-21,1.5,2.556237218813906,0.6937303320780372,1.5,0.7,1.097812599
Albany,2023-07-22,1.5,2.0,1.1666666666666667,0.725,0.725,1.097812599
Albany,2023-07-23,1.5,2.0,1.1666666666666667,0.725,0.725,1.097812599
Albany,2023-07-24,1.5,2.0,0.6403664603797267,1.4,0.725,1.061555998
Albany,2023-07-25,0.5666666666666667,2.0,0.6403664603797267,1.4,0.78,1.061555998
Albany,2023-07-26,0.5666666666666667,2.0,0.6403664603797267,1.4,0.7,1.061555998
Albany,2023-07-27,1.7777777777777777,2.3858214042263124,0.6403664603797267,1.4,0.78,1.061555998
Albany,2023-07-28,1.7777777777777777,2.3858214042263124,0.6403664603797267,1.4,0.7,1.061555998
Albany,2023-07-29,1.7777777777777777,2.0,1.1904761904761905,0.85,0.725,1.061555998
Albany,2023-07-30,1.7777777777777777,2.0,1.1904761904761905,0.85,0.725,1.061555998
Albany,2023-07-31,1.7777777777777777,2.3858214042263124,0.6537074283043044,1.25,0.78,1.082406215
Albany,2023-08-01,1.3888888888888888,2.3517382413087935,0.6537074283043044,1.25,0.7,1.082406215
Albany,2023-08-02,0.6444444444444445,2.3517382413087935,0.6537074283043044,1.25,0.7,1.082406215
Albany,2023-08-03,0.6,2.2494887525562373,0.6537074283043044,1.25,0.78,1.082406215
Albany,2023-08-04,0.6888888888888889,2.2494887525562373,0.6537074283043044,1.25,0.7,1.082406215
Albany,2023-08-05,1.3888888888888888,1.5,1.1388888888888888,0.825,0.725,1.082406215
Albany,2023-08-06,1.3888888888888888,1.5,1.1388888888888888,0.825,0.725,1.082406215
Albany,2023-08-07,0.5555555555555556,1.9768234492160872,0.8404809792483913,1.15,0.78,1.056200779
Albany,2023-08-08,0.5555555555555556,2.113156100886162,0.8404809792483913,1.15,0.7,1.056200779
Albany,2023-08-09,0.5555555555555556,2.113156100886162,0.8404809792483913,1.15,0.7,1.056200779
Albany,2023-08-10,0.9333333333333333,2.113156100886162,0.8404809792483913,1.15,0.7,1.056200779
Albany,2023-08-11,0.9333333333333333,2.113156100886162,0.8404809792483913,1.15,0.7,1.056200779
Albany,2023-08-12,1.3888888888888888,1.8,0.9166666666666666,0.8375,0.725,1.056200779
Albany,2023-08-13,1.3888888888888888,1.8,0.9166666666666666,0.8375,0.725,1.056200779
Albany,2023-08-14,1.1111111111111112,2.113156100886162,0.6937303320780372,1.1,0.7,1.047544272
Albany,2023-08-15,1.1111111111111112,1.9086571233810499,0.6937303320780372,1.1,0.7,1.047544272
Albany,2023-08-16,1.3333333333333333,1.9086571233810499,0.667048396228882,1.1,0.7,1.047544272
Albany,2023-08-17,1.3888888888888888,1.9086571233810499,0.667048396228882,1.1,0.7,1.047544272
Albany,2023-08-18,1.3888888888888888,1.9086571233810499,0.667048396228882,1.1,0.7,1.047544272
Albany,2023-08-19,1.5,1.0,0.9444444444444444,0.9,0.725,1.047544272
Albany,2023-08-20,1.5,1.0,0.9444444444444444,0.9,0.725,1.047544272
Albany,2023-08-21,1.3888888888888888,1.7041581458759374,0.667048396228882,1.1,0.7,1.005311414
Albany,2023-08-22,1.3888888888888888,1.6359918200408998,0.667048396228882,1.1,0.7,1.005311414
Albany,2023-08-23,1.3888888888888888,1.6359918200408998,0.667048396228882,1.1,0.7,1.005311414
Albany,2023-08-24,1.3888888888888888,1.6359918200408998,0.667048396228882,1.1,0.7,1.005311414
Albany,2023-08-25,1.0222222222222221,1.6359918200408998,0.667048396228882,1.1,0.7,1.005311414
Albany,2023-08-26,1.3888888888888888,1.8,0.9444444444444444,0.9,0.725,1.005311414
Albany,2023-08-27,1.3888888888888888,1.8,0.9444444444444444,0.9,0.725,1.005311414
Albany,2023-08-28,1.0222222222222221,1.2951601908657124,0.9444444444444444,0.9,0.7,0.948194209
Albany,2023-08-29,7.257486550970237,1.8,0.8805038830221242,1.45,0.7,0.948194209
Albany,2023-08-30,0.5555555555555556,2.3517382413087935,0.8805038830221242,1.45,0.7,0.948194209
Albany,2023-08-31,1.1666666666666667,2.3517382413087935,0.8805038830221242,1.45,0.7,0.948194209
Albany,2023-09-01,1.0555555555555556,2.3517382413087935,0.8805038830221242,1.45,0.7,0.948194209
Albany,2023-09-02,0.5555555555555556,1.8,0.9722222222222222,1.125,0.725,0.948194209
Albany,2023-09-03,0.5555555555555556,1.8,0.9722222222222222,1.125,0.725,0.948194209
Albany,2023-09-04,0.5555555555555556,1.8,0.9722222222222222,1.125,0.725,0.950999806
Albany,2023-09-05,0.5555555555555556,1.499659168370825,0.8805038830221242,1.125,0.7,0.950999806
Albany,2023-09-06,0.5555555555555556,1.499659168370825,0.8805038830221242,1.175,0.7,0.950999806
Albany,2023-09-07,0.5555555555555556,1.499659168370825,1.0939593698153665,1.175,0.7,0.950999806
Albany,2023-09-08,1.0555555555555556,1.8,1.0939593698153665,1.175,0.7,0.950999806
Albany,2023-09-09,0.5555555555555556,1.8,0.9444444444444444,1.175,0.725,0.950999806
Albany,2023-09-10,0.5555555555555556,1.8,0.9444444444444444,1.175,0.725,0.950999806
Albany,2023-09-11,1.0555555555555556,1.8404907975460123,1.0939593698153665,1.175,0.7,0.992980928
Albany,2023-09-12,1.0555555555555556,1.8404907975460123,0.9872316264187454,1.175,0.7,0.992980928
Albany,2023-09-13,1.0555555555555556,1.6359918200408998,0.9872316264187454,1.175,0.7,0.992980928
Albany,2023-09-14,0.9444444444444444,1.6359918200408998,0.96054969056959,1.175,0.7,0.992980928
Albany,2023-09-15,0.9444444444444444,1.6359918200408998,0.96054969056959,1.175,0.7,0.992980928
Albany,2023-09-16,0.5555555555555556,1.7,0.9166666666666666,1.175,0.675,0.992980928
Albany,2023-09-17,0.5555555555555556,1.7,0.9166666666666666,1.175,0.675,0.992980928
Albany,2023-09-18,0.9444444444444444,1.7,0.96054969056959,1.175,0.7,1.037794819
Albany,2023-09-19,0.9444444444444444,1.7,0.96054969056959,1.1625,0.7,1.037794819
Albany,2023-09-20,0.9444444444444444,1.7,0.96054969056959,1.1625,0.7,1.037794819
Albany,2023-09-21,1.1666666666666667,1.7,0.96054969056959,1.1625,0.7,1.037794819
Albany,2023-09-22,1.1666666666666667,1.7,0.96054969056959,1.1625,0.7,1.037794819
Albany,2023-09-23,0.5555555555555556,1.7,0.9166666666666666,1.1625,0.675,1.037794819
Albany,2023-09-24,0.5555555555555556,1.7,0.9166666666666666,1.1625,0.675,1.037794819
Albany,2023-09-25,0.5555555555555556,1.7723244717109747,0.96054969056959,1.1625,0.7,1.157658119
Albany,2023-09-26,0.5333333333333333,1.7723244717109747,0.96054969056959,1.1625,0.7,1.157658119
Albany,2023-09-27,0.5333333333333333,1.7723244717109747,0.96054969056959,1.175,0.7,1.157658119
Albany,2023-09-28,0.5333333333333333,1.7723244717109747,0.96054969056959,1.175,0.7,1.157658119
Albany,2023-09-29,0.5333333333333333,1.7723244717109747,0.96054969056959,1.175,0.7,1.157658119
Albany,2023-09-30,0.5333333333333333,1.6,0.9166666666666666,1.175,0.675,1.157658119
Albany,2023-10-01,0.5333333333333333,1.6,0.9166666666666666,1.175,0.675,1.157658119
Albany,2023-10-02,0.5333333333333333,2.044989775051125,0.96054969056959,1.175,0.7,1.22111933
Albany,2023-10-03,0.5333333333333333,1.7041581458759374,0.96054969056959,1.1625,0.7,1.22111933
Albany,2023-10-04,0.5333333333333333,2.3858214042263124,0.96054969056959,1.1625,0.7,1.22111933
Albany,2023-10-05,0.5333333333333333,2.3858214042263124,0.96054969056959,1.1625,0.7,1.22111933
Albany,2023-10-06,0.5333333333333333,2.3858214042263124,0.96054969056959,1.1625,0.7,1.22111933
Albany,2023-10-07,0.5333333333333333,1.6,0.9166666666666666,1.1625,0.675,1.22111933
